CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
SEX CRIMES	10/25/2018 05:53:00 AM	18-054161	DISORDERLY CONDUCT:PROSTITUTION	19X	19TH AV & INTERNATIONAL BLVD	Oakland	CA	"19TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.786451, -122.241035)"
WEAPONS	11/06/2018 03:03:00 PM	18-056354	FEL-ILL USE OF TEAR GAS/TEAR GAS WEAPON	17Y	2500 12TH AV	Oakland	CA	"2500 12TH AV
Oakland, CA
(37.797842, -122.237891)"
ROBBERY	11/06/2018 10:40:00 PM	18-056417	ROBBERY-FIREARM	03Y	600 10TH ST	Oakland	CA	"600 10TH ST
Oakland, CA
(37.803035, -122.276702)"
MOTOR VEHICLE THEFT	10/09/2018 01:00:00 AM	18-051266	VEHICLE THEFT - AUTO	26X	4900 COLISEUM WY	Oakland	CA	"4900 COLISEUM WY
Oakland, CA
(37.764551, -122.215894)"
DRUGS/ALCOHOL VIOLATIONS	10/02/2018 08:43:00 PM	18-050087	POSSESS NARCOTIC CONTROLLED SUBSTANCE	33X	89TH AV & G ST	Oakland	CA	"89TH AV &amp; G ST
Oakland, CA
(37.746433, -122.183319)"
DRUGS/ALCOHOL VIOLATIONS	11/04/2018 11:28:00 PM	18-056013	POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE	02Y	7TH ST & CENTER ST	Oakland	CA	"7TH ST &amp; CENTER ST
Oakland, CA
(37.805377, -122.294916)"
VANDALISM	10/11/2018 11:33:00 PM	18-914446	VANDALISM	04X	SAN PABLO AV & 16TH ST	Oakland	CA	"SAN PABLO AV &amp; 16TH ST
Oakland, CA
(37.80632, -122.271915)"
DUI	11/11/2018 03:20:00 PM	18-057256	DUI ALCOHOL/DRUGS	25Y	RIDGEMONT DR & VIEW CREST DR	Oakland	CA	"RIDGEMONT DR &amp; VIEW CREST DR
Oakland, CA
(37.782406, -122.166373)"
THEFT/LARCENY	10/09/2018 08:00:00 PM	18-914314	BURGLARY-AUTO	12X	TELEGRAPH AV & 45TH ST	Oakland	CA	"TELEGRAPH AV &amp; 45TH ST
Oakland, CA
(37.833057, -122.263347)"
ASSAULT	10/17/2018 03:15:00 PM	18-052766	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	05X	1200 16TH ST	Oakland	CA	"1200 16TH ST
Oakland, CA
(37.81132, -122.286761)"
DRUGS/ALCOHOL VIOLATIONS	11/12/2018 02:12:00 PM	18-057388	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	33X	90TH AV & G ST	Oakland	CA	"90TH AV &amp; G ST
Oakland, CA
(37.745788, -122.18278)"
ASSAULT	10/19/2018 10:00:00 PM	18-053921	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	03X	8TH ST & MADISON ST	Oakland	CA	"8TH ST &amp; MADISON ST
Oakland, CA
(37.797394, -122.266637)"
VANDALISM	11/15/2018 09:35:00 PM	18-916470	VANDALISM	04X	500 17TH ST	Oakland	CA	"500 17TH ST
Oakland, CA
(37.806915, -122.270726)"
SEX CRIMES	10/25/2018 05:00:00 AM	18-054153	DISORDERLY CONDUCT:PROSTITUTION	19X	E 15TH ST & 18TH AV	Oakland	CA	"E 15TH ST &amp; 18TH AV
Oakland, CA
(37.787925, -122.241298)"
BURGLARY	10/05/2018 09:30:00 PM	18-914165	BURGLARY-FORCIBLE ENTRY	15X	500 BODEN WY	Oakland	CA	"500 BODEN WY
Oakland, CA
(37.807421, -122.249062)"
THEFT/LARCENY	10/18/2018 01:00:00 PM	18-053100	BURGLARY-AUTO	08X	23RD ST & TELEGRAPH AV	Oakland	CA	"23RD ST &amp; TELEGRAPH AV
Oakland, CA
(37.812608, -122.268796)"
VANDALISM	10/02/2018 06:00:00 PM	18-913882	VANDALISM	01X	CLAY ST & 3RD ST	Oakland	CA	"CLAY ST &amp; 3RD ST
Oakland, CA
(37.797687, -122.278331)"
ROBBERY	10/04/2018 06:20:00 PM	18-050517	CARJACKING WITH FIREARM	28X	3100 KINGSLAND AV	Oakland	CA	"3100 KINGSLAND AV
Oakland, CA
(37.781107, -122.194362)"
ASSAULT	11/07/2018 11:00:00 AM	18-056574	THREAT CRIME:INT:TERRORIZE	26Y	1200 79TH AV	Oakland	CA	"1200 79TH AV
Oakland, CA
(37.755105, -122.185872)"
ASSAULT	10/17/2018 05:30:00 AM	18-052663	BATTERY	02X	1000 3RD ST	Oakland	CA	"1000 3RD ST
Oakland, CA
(37.800347, -122.286024)"
THEFT/LARCENY	10/11/2018 02:00:00 PM	18-051721	BURGLARY-AUTO	08X	29TH ST & SUMMIT ST	Oakland	CA	"29TH ST &amp; SUMMIT ST
Oakland, CA
(37.817745, -122.264964)"
BURGLARY	10/25/2018 07:30:00 PM	18-054325	BURGLARY-FORCIBLE ENTRY	12X	50TH ST & TELEGRAPH AV	Oakland	CA	"50TH ST &amp; TELEGRAPH AV
Oakland, CA"
THEFT/LARCENY	11/06/2018 07:20:00 PM	18-915877	BURGLARY-AUTO	31Y	400 HEGENBERGER	Oakland	CA	"400 HEGENBERGER
Oakland, CA
(37.735772, -122.197083)"
THEFT/LARCENY	11/03/2018 10:00:00 PM	18-915876	BURGLARY-AUTO	04X	2000 TELEGRAPH AVE	Oakland	CA	"2000 TELEGRAPH AVE
Oakland, CA
(37.809691, -122.269532)"
HOMICIDE	11/06/2018 09:17:00 PM	18-056410	MURDER:FIRST DEGREE:SHOOT FROM VEHICLE	18Y	1700 E 22ND ST	Oakland	CA	"1700 E 22ND ST
Oakland, CA
(37.793441, -122.237452)"
FRAUD	10/27/2018 02:44:00 PM	18-915248	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	32Y	9800 MACARTHUR BLVD	Oakland	CA	"9800 MACARTHUR BLVD
Oakland, CA
(37.749533, -122.158613)"
VANDALISM	11/04/2018 11:30:00 AM	18-056021	VANDALISM [$400 TO $5,000]	07X	2700 MARKET ST	Oakland	CA	"2700 MARKET ST
Oakland, CA
(37.818349, -122.277242)"
THEFT/LARCENY	10/17/2018 05:50:00 PM	18-052783	GRAND THEFT	14Y	GRAND AV & LAKE PARK AV	Oakland	CA	"GRAND AV &amp; LAKE PARK AV
Oakland, CA
(37.811458, -122.247926)"
MOTOR VEHICLE THEFT	10/21/2018 04:00:00 PM	18-053655	VEHICLE THEFT - AUTO	20X	27TH AV & E 10TH ST	Oakland	CA	"27TH AV &amp; E 10TH ST
Oakland, CA
(37.77801, -122.234621)"
MOTOR VEHICLE THEFT	10/21/2018 10:00:00 PM	18-053764	VEHICLE THEFT - AUTO	07X	28TH ST & MANDELA PKWY	Oakland	CA	"28TH ST &amp; MANDELA PKWY
Oakland, CA
(37.821805, -122.289188)"
MOTOR VEHICLE THEFT	10/01/2018 07:29:00 PM	18-049852	SC STOLEN VEHICLE - AUTO	27X	FAIRFAX AV & FOOTHILL BLVD	Oakland	CA	"FAIRFAX AV &amp; FOOTHILL BLVD
Oakland, CA
(37.772627, -122.200793)"
ASSAULT	11/14/2018 08:00:00 PM	18-057800	BATTERY	10X	1000 67TH ST	Oakland	CA	"1000 67TH ST
Oakland, CA
(37.850286, -122.283458)"
ASSAULT	11/15/2018 09:50:00 PM	18-058007	BATTERY	08X	2600 TELEGRAPH AV	Oakland	CA	"2600 TELEGRAPH AV
Oakland, CA
(37.815741, -122.268022)"
ARSON	10/16/2018 09:10:00 PM	18-052619	MAL SET/ETC FIRE PROP/ETC	77X	900 FRONTAGE	Oakland	CA	"900 FRONTAGE
Oakland, CA"
DRUGS/ALCOHOL VIOLATIONS	10/10/2018 05:47:00 PM	18-051511	POSSESS NARCOTIC CONTROLLED SUBSTANCE	07X	3100 FILBERT ST	Oakland	CA	"3100 FILBERT ST
Oakland, CA
(37.821927, -122.278218)"
ASSAULT	10/09/2018 01:30:00 PM	18-051299	WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH	30X	73RD AV & BANCROFT AV	Oakland	CA	"73RD AV &amp; BANCROFT AV
Oakland, CA
(37.76595, -122.177018)"
THEFT/LARCENY	10/08/2018 07:00:00 PM	18-914325	BURGLARY-AUTO	01X	00 BROADWAY	Oakland	CA	"00 BROADWAY
Oakland, CA"
DRUGS/ALCOHOL VIOLATIONS	11/16/2018 08:53:00 AM	18-058052	POSSESS CONTROLLED SUBSTANCE	31X	600 BLK DOUGLAS AVE	Oakland	CA	"600 BLK DOUGLAS AVE
Oakland, CA
(37.733911, -122.181428)"
BURGLARY	10/04/2018 06:45:00 PM	18-050491	BURGLARY-FORCIBLE ENTRY	13Z	MOUNTAIN BLVD & SNAKE RD	Oakland	CA	"MOUNTAIN BLVD &amp; SNAKE RD
Oakland, CA
(37.824406, -122.209049)"
MOTOR VEHICLE THEFT	10/11/2018 12:10:00 AM	18-051605	VEHICLE THEFT - AUTO	08X	400 38TH ST	Oakland	CA	"400 38TH ST
Oakland, CA
(37.826509, -122.260286)"
THEFT/LARCENY	10/10/2018 06:30:00 PM	18-914354	BURGLARY-AUTO	12X	500 47TH ST	Oakland	CA	"500 47TH ST
Oakland, CA
(37.83434, -122.263052)"
THEFT/LARCENY	11/10/2018 09:15:00 AM	18-057102	THEFT	32Y	MACARTHUR BLVD & TRUMAN AV	Oakland	CA	"MACARTHUR BLVD &amp; TRUMAN AV
Oakland, CA
(37.746676, -122.156738)"
THEFT/LARCENY	10/24/2018 06:30:00 PM	18-054127	BURGLARY-AUTO	09X	40TH ST & HOWE ST	Oakland	CA	"40TH ST &amp; HOWE ST
Oakland, CA
(37.826098, -122.254445)"
THEFT/LARCENY	10/25/2018 01:00:00 PM	18-915255	GRAND THEFT	03Y	1100 BROADWAY	Oakland	CA	"1100 BROADWAY
Oakland, CA
(37.802605, -122.272267)"
VANDALISM	10/10/2018 06:00:00 PM	18-914359	VANDALISM	04X	2200 WEBSTER ST	Oakland	CA	"2200 WEBSTER ST
Oakland, CA
(37.81068, -122.265616)"
THEFT/LARCENY	10/09/2018 03:30:00 PM	18-914313	GRAND THEFT	20X	400 LANCASTER ST	Oakland	CA	"400 LANCASTER ST
Oakland, CA
(37.771848, -122.229944)"
VANDALISM	10/05/2018 07:30:00 PM	18-914906	VANDALISM	01X	WASHINGTON ST & 4TH ST	Oakland	CA	"WASHINGTON ST &amp; 4TH ST
Oakland, CA
(37.797916, -122.276715)"
THEFT/LARCENY	10/25/2018 05:00:00 PM	18-054410	THEFT:PERSONAL PROPERTY	32Y	2700 TALBOT AV	Oakland	CA	"2700 TALBOT AV
Oakland, CA
(37.744152, -122.15163)"
ASSAULT	10/16/2018 05:38:00 PM	18-052598	BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC W/INJURY	27Y	57TH AV & HARMON AV	Oakland	CA	"57TH AV &amp; HARMON AV
Oakland, CA
(37.769696, -122.196525)"
THEFT/LARCENY	11/06/2018 07:00:00 PM	18-915895	BURGLARY-AUTO	04X	400 21ST ST	Oakland	CA	"400 21ST ST
Oakland, CA
(37.809918, -122.266958)"
MOTOR VEHICLE THEFT	10/08/2018 09:30:00 PM	18-051447	VEHICLE THEFT - AUTO	09X	4100 TERRACE ST	Oakland	CA	"4100 TERRACE ST
Oakland, CA
(37.82829, -122.255143)"
THEFT/LARCENY	10/11/2018 08:30:00 PM	18-914444	BURGLARY-AUTO	04X	JEFFERSON ST & 17TH ST	Oakland	CA	"JEFFERSON ST &amp; 17TH ST
Oakland, CA
(37.807627, -122.273587)"
VANDALISM	11/01/2018 11:15:00 AM	18-915621	VANDALISM	27X	46TH AV & FOOTHILL BLVD	Oakland	CA	"46TH AV &amp; FOOTHILL BLVD
Oakland, CA
(37.77362, -122.209578)"
MOTOR VEHICLE THEFT	10/20/2018 11:52:00 PM	18-053177	VEHICLE THEFT - AUTO	01X	100 FRANKLIN ST	Oakland	CA	"100 FRANKLIN ST
Oakland, CA
(37.7951, -122.275435)"
ASSAULT	10/26/2018 04:38:00 PM	18-054445	THREAT CRIME:INT:TERRORIZE	29X	62ND AV & FOOTHILL BLVD	Oakland	CA	"62ND AV &amp; FOOTHILL BLVD
Oakland, CA
(37.771062, -122.186682)"
DRUGS/ALCOHOL VIOLATIONS	11/06/2018 04:42:00 PM	18-056371	IT IS UNLAWFUL TO POSSESS AN OPIUM PIPE OR ANY DEVICE, CONTRIVANCE, INSTRUMENT, OR PARAPHERNALIA USED FOR UNLAWFULLY INJECTING OR SMOKING.	07X	2300 WEST ST	Oakland	CA	"2300 WEST ST
Oakland, CA
(37.813724, -122.275653)"
ASSAULT	10/28/2018 01:00:00 PM	18-054702	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
THEFT/LARCENY	10/26/2018 08:00:00 PM	18-056464	THEFT	27X	45TH AV & BANCROFT AV	Oakland	CA	"45TH AV &amp; BANCROFT AV
Oakland, CA
(37.772654, -122.212)"
DUI	10/28/2018 06:58:00 AM	18-054716	DUI:ALCOHOL/DRUGS	02X	8TH ST & MARKET ST	Oakland	CA	"8TH ST &amp; MARKET ST
Oakland, CA
(37.803659, -122.282696)"
MOTOR VEHICLE THEFT	11/15/2018 09:00:00 PM	18-058072	VEHICLE THEFT - AUTO	23X	IFO 1865 39TH AV	Oakland	CA	"IFO 1865 39TH AV
Oakland, CA"
THEFT/LARCENY	10/24/2018 12:00:00 AM	18-054091	BURGLARY-AUTO	04X	19TH ST & TELEGRAPH AV	Oakland	CA	"19TH ST &amp; TELEGRAPH AV
Oakland, CA
(37.808199, -122.269911)"
THEFT/LARCENY	10/26/2018 08:10:00 AM	18-915315	BURGLARY-AUTO	10X	6500 HERZOG ST	Oakland	CA	"6500 HERZOG ST
Oakland, CA
(37.848725, -122.283571)"
VANDALISM	10/14/2018 03:34:00 AM	18-052113	VANDALISM	12X	4500 TELEGRAPH AV	Oakland	CA	"4500 TELEGRAPH AV
Oakland, CA
(37.833126, -122.263328)"
ASSAULT	10/20/2018 10:15:00 AM	18-053293	BATTERY	20X	1500 27TH AV	Oakland	CA	"1500 27TH AV
Oakland, CA
(37.781602, -122.230671)"
THEFT/LARCENY	10/05/2018 08:50:00 PM	18-914088	GRAND THEFT	02Y	11TH ST	Oakland	CA	"11TH ST
Oakland, CA"
ASSAULT	10/06/2018 06:50:00 PM	18-050825	INFLICT CRPL INJ SP/COHAB	33X	88TH AV & D ST	Oakland	CA	"88TH AV &amp; D ST
Oakland, CA
(37.748801, -122.180557)"
DISTURBING THE PEACE	11/09/2018 09:59:00 AM	18-056884	DISTURB THE PEACE	03X	14TH ST & BROADWAY	Oakland	CA	"14TH ST &amp; BROADWAY
Oakland, CA
(37.804316, -122.271185)"
THEFT/LARCENY	10/26/2018 05:00:00 AM	18-915327	GRAND THEFT	33X	92ND AV & D ST	Oakland	CA	"92ND AV &amp; D ST
Oakland, CA
(37.746095, -122.178797)"
ASSAULT	11/12/2018 04:10:00 PM	18-058029	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	27Y	5300 BANCROFT AVE	Oakland	CA	"5300 BANCROFT AVE
Oakland, CA
(37.771774, -122.202882)"
ROBBERY	11/14/2018 08:12:00 PM	18-057808	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	12X	5000 TELEGRAPH AV	Oakland	CA	"5000 TELEGRAPH AV
Oakland, CA
(37.83653, -122.262463)"
MOTOR VEHICLE THEFT	10/15/2018 06:00:00 PM	18-052440	VEHICLE THEFT - AUTO	04X	VALLEY ST & W GRAND AV	Oakland	CA	"VALLEY ST &amp; W GRAND AV
Oakland, CA
(37.811713, -122.267836)"
MOTOR VEHICLE THEFT	10/11/2018 09:26:00 PM	18-051745	VEHICLE THEFT - AUTO	10Y	53RD ST & ADELINE ST	Oakland	CA	"53RD ST &amp; ADELINE ST
Oakland, CA
(37.837749, -122.27578)"
VANDALISM	10/25/2018 07:30:00 PM	18-915277	VANDALISM	04X	1400 FRANKLIN ST	Oakland	CA	"1400 FRANKLIN ST
Oakland, CA
(37.804113, -122.269801)"
BURGLARY	10/17/2018 03:47:00 AM	18-052661	ATTEMPTED BURGLARY	26X	4600 E 12TH ST	Oakland	CA	"4600 E 12TH ST
Oakland, CA
(37.769734, -122.213157)"
THEFT/LARCENY	10/16/2018 09:00:00 AM	18-914689	BURGLARY-AUTO	04X	17TH ST & JEFFERSON ST	Oakland	CA	"17TH ST &amp; JEFFERSON ST
Oakland, CA
(37.807627, -122.273587)"
ASSAULT	11/08/2018 06:42:00 PM	18-056782	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	05X	18TH ST & POPLAR ST	Oakland	CA	"18TH ST &amp; POPLAR ST
Oakland, CA
(37.81323, -122.28823)"
DISTURBING THE PEACE	10/25/2018 05:30:00 AM	18-054246	DISTURB THE PEACE	30Y	2800 68TH AV	Oakland	CA	"2800 68TH AV
Oakland, CA
(37.768692, -122.179996)"
ASSAULT	11/07/2018 05:00:00 AM	18-056564	THREAT CRIME:INT:TERRORIZE	29X	3300 68TH AV	Oakland	CA	"3300 68TH AV
Oakland, CA
(37.771258, -122.176368)"
DRUGS/ALCOHOL VIOLATIONS	10/05/2018 06:35:00 PM	18-050678	DISORDERLY CONDUCT:TOLUENE	35X	8300 GOLF LINKS RD	Oakland	CA	"8300 GOLF LINKS RD
Oakland, CA
(37.762355, -122.162881)"
MOTOR VEHICLE THEFT	10/29/2018 04:10:00 PM	18-915480	ATTEMPT VEHICLE THEFT-AUTO	35X	88TH AV & MACARTHUR BLVD	Oakland	CA	"88TH AV &amp; MACARTHUR BLVD
Oakland, CA
(37.757233, -122.161943)"
MOTOR VEHICLE THEFT	11/15/2018 10:00:00 AM	18-058059	VEHICLE THEFT - AUTO	33X	8500 SAN LEANDRO ST	Oakland	CA	"8500 SAN LEANDRO ST
Oakland, CA
(37.74673, -122.18873)"
THEFT/LARCENY	11/06/2018 05:00:00 AM	18-056386	BURGLARY-AUTO	04X	21ST ST & BROADWAY	Oakland	CA	"21ST ST &amp; BROADWAY
Oakland, CA
(37.810054, -122.267641)"
THEFT/LARCENY	11/15/2018 08:10:00 PM	18-916474	BURGLARY-AUTO	09X	100 41ST ST	Oakland	CA	"100 41ST ST
Oakland, CA
(37.826177, -122.2514)"
ASSAULT	11/06/2018 08:00:00 PM	18-056427	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	24X	35TH AV & FOOTHILL BLVD	Oakland	CA	"35TH AV &amp; FOOTHILL BLVD
Oakland, CA
(37.782192, -122.219116)"
ASSAULT	10/10/2018 01:00:00 PM	18-051489	ASSAULT	17Y	2400 IVY DR	Oakland	CA	"2400 IVY DR
Oakland, CA
(37.801188, -122.243481)"
ROBBERY	10/05/2018 07:30:00 PM	18-050692	CARJACKING - STRONGARM	02X	700 FILBERT ST	Oakland	CA	"700 FILBERT ST
Oakland, CA
(37.804598, -122.284467)"
ASSAULT	10/15/2018 02:42:00 PM	18-052366	EXHIBIT FIREARM	30X	73RD AV & FAVOR ST	Oakland	CA	"73RD AV &amp; FAVOR ST
Oakland, CA
(37.761461, -122.183803)"
ASSAULT	10/02/2018 11:21:00 PM	18-050107	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	26Y	77TH AV & HAWLEY ST	Oakland	CA	"77TH AV &amp; HAWLEY ST
Oakland, CA
(37.752524, -122.192218)"
ASSAULT	11/16/2018 02:26:00 AM	18-058022	BATTERY W/SERIOUS BODILY INJURY	04X	IFO 1720 TELEGRAPH AVENUE	Oakland	CA	"IFO 1720 TELEGRAPH AVENUE
Oakland, CA"
THEFT/LARCENY	10/16/2018 06:40:00 PM	18-914936	BURGLARY-AUTO	01X	2ND ST & BROADWAY	Oakland	CA	"2ND ST &amp; BROADWAY
Oakland, CA
(37.796074, -122.276405)"
MOTOR VEHICLE THEFT	10/28/2018 07:00:00 PM	18-054920	VEHICLE THEFT - AUTO	27X	4600 TYRRELL ST	Oakland	CA	"4600 TYRRELL ST
Oakland, CA
(37.77847, -122.206189)"
VANDALISM	10/10/2018 09:30:00 PM	18-914345	VANDALISM	04X	2000 BROADWAY	Oakland	CA	"2000 BROADWAY
Oakland, CA
(37.80946, -122.267903)"
VANDALISM	11/06/2018 03:20:00 AM	18-915857	VANDALISM	25X	4000 LOMA VISTA AVE	Oakland	CA	"4000 LOMA VISTA AVE
Oakland, CA
(37.795444, -122.194294)"
ROBBERY	10/11/2018 08:20:00 AM	18-051591	ROBBERY-FIREARM	03X	200 6TH ST	Oakland	CA	"200 6TH ST
Oakland, CA
(37.796484, -122.268572)"
FRAUD	11/16/2018 12:00:00 PM	18-916489	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	32X	1600 98TH AVE	Oakland	CA	"1600 98TH AVE
Oakland, CA
(37.745492, -122.168119)"
ARSON	10/17/2018 10:53:00 PM	18-052827	MAL SET/ETC FIRE PROP/ETC - MOTOR VEHICLES	31Y	500 JONES AV	Oakland	CA	"500 JONES AV
Oakland, CA
(37.736197, -122.188519)"
ROBBERY	11/05/2018 11:47:00 PM	18-056019	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	27X	FOOTHILL BLVD & VICKSBURG AV	Oakland	CA	"FOOTHILL BLVD &amp; VICKSBURG AV
Oakland, CA
(37.772636, -122.202965)"
ASSAULT	11/05/2018 05:48:00 PM	18-056169	BATTERY	77X	ADELINE ST & 47TH ST	Oakland	CA	"ADELINE ST &amp; 47TH ST
Oakland, CA
(37.836629, -122.276205)"
THEFT/LARCENY	10/05/2018 06:00:00 PM	18-914190	BURGLARY-AUTO	04X	17TH ST & CLAY ST	Oakland	CA	"17TH ST &amp; CLAY ST
Oakland, CA
(37.807193, -122.272422)"
FRAUD	10/29/2018 10:03:00 AM	18-915343	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	04X	600 14TH ST	Oakland	CA	"600 14TH ST
Oakland, CA
(37.805825, -122.274977)"
THEFT/LARCENY	11/14/2018 09:50:00 PM	18-916471	BURGLARY-AUTO		W GRAND AVE	Oakland	CA	"W GRAND AVE
Oakland, CA"
ROBBERY	10/09/2018 09:00:00 PM	18-051347	ROBBERY-FIREARM	01X	4TH ST & ALICE ST	Oakland	CA	"4TH ST &amp; ALICE ST
Oakland, CA
(37.795562, -122.270736)"
MOTOR VEHICLE THEFT	10/10/2018 08:30:00 PM	18-051668	VEHICLE THEFT - AUTO	08X	29TH ST & TELEGRAPH AV	Oakland	CA	"29TH ST &amp; TELEGRAPH AV
Oakland, CA
(37.818242, -122.267381)"
ASSAULT	11/06/2018 04:22:00 PM	18-056370	ASSAULT WITH FIREARM ON PERSON	33X	8900 D ST	Oakland	CA	"8900 D ST
Oakland, CA
(37.748041, -122.179967)"
ROBBERY	10/24/2018 08:00:00 PM	18-054101	ROBBERY-KNIFE OR CUTTING INSTRUMENT	12Y	60TH ST & COLBY ST	Oakland	CA	"60TH ST &amp; COLBY ST
Oakland, CA
(37.846821, -122.256419)"
MOTOR VEHICLE THEFT	10/27/2018 11:00:00 PM	18-054709	VEHICLE THEFT - AUTO	19X	1400 6TH AV	Oakland	CA	"1400 6TH AV
Oakland, CA
(37.795106, -122.252879)"
THEFT/LARCENY	10/01/2018 04:40:00 PM	18-049835	THEFT	26Y	66TH AV & SAN LEANDRO ST	Oakland	CA	"66TH AV &amp; SAN LEANDRO ST
Oakland, CA
(37.756825, -122.200755)"
ASSAULT	10/27/2018 08:30:00 PM	18-054654	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	34X	96TH AV & SUNNYSIDE ST	Oakland	CA	"96TH AV &amp; SUNNYSIDE ST
Oakland, CA
(37.749306, -122.163958)"
DRUGS/ALCOHOL VIOLATIONS	11/11/2018 02:11:00 PM	18-057180	DISORDERLY CONDUCT - ALCOHOL	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
MOTOR VEHICLE THEFT	10/15/2018 07:20:00 AM	18-052446	VEHICLE THEFT - AUTO	14X	ADAMS ST & EUCLID AV	Oakland	CA	"ADAMS ST &amp; EUCLID AV
Oakland, CA
(37.815684, -122.253586)"
THEFT/LARCENY	10/11/2018 06:15:00 AM	18-051575	BURGLARY-AUTO	02X	1100 POPLAR ST	Oakland	CA	"1100 POPLAR ST
Oakland, CA
(37.807985, -122.290058)"
THEFT/LARCENY	10/11/2018 11:00:00 PM	18-914505	BURGLARY-AUTO	04X	TELEGRAPH AV & 17TH ST	Oakland	CA	"TELEGRAPH AV &amp; 17TH ST
Oakland, CA
(37.806838, -122.270252)"
ASSAULT	10/02/2018 02:40:00 AM	18-049899	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	07X	2600 WOOD ST	Oakland	CA	"2600 WOOD ST
Oakland, CA
(37.82165, -122.291124)"
THEFT/LARCENY	10/02/2018 08:30:00 PM	18-913926	BURGLARY-AUTO	03X	9TH ST & FRANKLIN ST	Oakland	CA	"9TH ST &amp; FRANKLIN ST
Oakland, CA
(37.800422, -122.272102)"
THEFT/LARCENY	10/26/2018 09:45:00 PM	18-054500	BURGLARY-AUTO	01X	200 WEBSTER ST	Oakland	CA	"200 WEBSTER ST
Oakland, CA
(37.795442, -122.273739)"
THEFT/LARCENY	11/05/2018 09:00:00 PM	18-915866	BURGLARY-AUTO		W GRAND AVE	Oakland	CA	"W GRAND AVE
Oakland, CA"
VANDALISM	10/28/2018 07:32:00 PM	18-054795	MALICIOUSLY DEFACE W/PAINT/ETC	13Z	2000 MOUNTAIN BLVD	Oakland	CA	"2000 MOUNTAIN BLVD
Oakland, CA
(37.827229, -122.209956)"
THEFT/LARCENY	10/27/2018 10:11:00 PM	18-054663	BURGLARY-AUTO	03X	300 11TH ST	Oakland	CA	"300 11TH ST
Oakland, CA
(37.800855, -122.268903)"
THEFT/LARCENY	10/23/2018 09:20:00 PM	18-915335	BURGLARY-AUTO	04X	500 19TH ST	Oakland	CA	"500 19TH ST
Oakland, CA
(37.808199, -122.269911)"
ASSAULT	10/03/2018 12:18:00 AM	18-050111	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	19X	INTERNATIONAL BLVD & 14TH AV	Oakland	CA	"INTERNATIONAL BLVD &amp; 14TH AV
Oakland, CA
(37.789421, -122.246207)"
THEFT/LARCENY	11/02/2018 06:30:00 PM	18-056304	THEFT	32Y	2800 FRAZIER AV	Oakland	CA	"2800 FRAZIER AV
Oakland, CA
(37.746591, -122.15125)"
FRAUD	10/09/2018 02:20:00 PM	18-914519	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	32Y	GOLF LINKS RD & 98TH AV	Oakland	CA	"GOLF LINKS RD &amp; 98TH AV
Oakland, CA
(37.754067, -122.152024)"
THEFT/LARCENY	10/19/2018 09:40:00 PM	18-914918	BURGLARY-AUTO	14X	EUCLID AV & GRAND AV	Oakland	CA	"EUCLID AV &amp; GRAND AV
Oakland, CA
(37.808592, -122.251696)"
SEX CRIMES	10/25/2018 05:20:00 AM	18-054157	DISORDERLY CONDUCT:PROSTITUTION	20X	INTERNATIONAL BLVD & 29TH AV	Oakland	CA	"INTERNATIONAL BLVD &amp; 29TH AV
Oakland, CA
(37.779259, -122.229145)"
THEFT/LARCENY	11/15/2018 07:00:00 PM	18-916473	BURGLARY-AUTO	14X	500 GRAND AVE	Oakland	CA	"500 GRAND AVE
Oakland, CA
(37.808596, -122.251324)"
MOTOR VEHICLE THEFT	10/27/2018 11:48:00 PM	18-054673	VEHICLE THEFT - AUTO	05X	800 W GRAND AV	Oakland	CA	"800 W GRAND AV
Oakland, CA
(37.813584, -122.276142)"
