CRIMETYPE,DATETIME,CASENUMBER,DESCRIPTION,POLICEBEAT,ADDRESS,CITY,STATE,Location
ASSAULT,08/26/2018 01:49:00 AM,18-043165,SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC,30X,7300 LOCKWOOD ST,Oakland,CA,"7300 LOCKWOOD ST
Oakland, CA
(37.762725, -122.180956)"
MOTOR VEHICLE THEFT,10/08/2018 04:20:00 PM,18-051110,VEHICLE THEFT - AUTO,31Y,400 JONES AV,Oakland,CA,"400 JONES AV
Oakland, CA
(37.734804, -122.188907)"
ASSAULT,09/03/2018 09:55:00 PM,18-044701,THREAT CRIME:INT:TERRORIZE,20X,1500 27TH AV,Oakland,CA,"1500 27TH AV
Oakland, CA
(37.781602, -122.230671)"
ASSAULT,08/25/2018 01:18:00 AM,18-042984,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,27X,2200 47TH AV,Oakland,CA,"2200 47TH AV
Oakland, CA
(37.776643, -122.206181)"
HOMICIDE,08/26/2018 07:10:00 PM,18-043265,MURDER,26Y,1300 72ND AV,Oakland,CA,"1300 72ND AV
Oakland, CA
(37.759499, -122.188028)"
MOTOR VEHICLE THEFT,09/27/2018 06:30:00 PM,18-049486,VEHICLE THEFT - AUTO,22Y,3400 LAUREL AV,Oakland,CA,"3400 LAUREL AV
Oakland, CA
(37.794593, -122.205373)"
BURGLARY,08/16/2018 02:20:00 PM,18-041240,BURGLARY-FORCIBLE ENTRY,32Y,2300 99TH AV,Oakland,CA,"2300 99TH AV
Oakland, CA
(37.746422, -122.15917)"
ASSAULT,08/17/2018 12:28:00 AM,18-041330,BATTERY,08X,300 34TH ST,Oakland,CA,"300 34TH ST
Oakland, CA
(37.82174, -122.260379)"
THEFT/LARCENY,09/21/2018 02:48:00 AM,18-047871,THEFT,34X,1600 85TH AV,Oakland,CA,"1600 85TH AV
Oakland, CA
(37.754709, -122.17504)"
MOTOR VEHICLE THEFT,08/26/2018 10:00:00 PM,18-043397,VEHICLE THEFT - AUTO,03X,600 OAK ST,Oakland,CA,"600 OAK ST
Oakland, CA
(37.795564, -122.266309)"
MOTOR VEHICLE THEFT,07/25/2018 06:00:00 PM,18-037461,VEHICLE THEFT - AUTO,20X,3000 E 10TH ST,Oakland,CA,"3000 E 10TH ST
Oakland, CA
(37.776467, -122.228938)"
DRUGS/ALCOHOL VIOLATIONS,10/04/2018 07:30:00 AM,18-050368,POSSESS CONTROLLED SUBSTANCE FOR SALE,29X,6000 MACARTHUR BLVD,Oakland,CA,"6000 MACARTHUR BLVD
Oakland, CA
(37.775871, -122.182892)"
BURGLARY,08/13/2018 01:30:00 PM,18-041073,BURGLARY-FORCIBLE ENTRY,22Y,2900 DELAWARE ST,Oakland,CA,"2900 DELAWARE ST
Oakland, CA
(37.796651, -122.207774)"
VANDALISM,08/26/2018 08:22:00 PM,18-043280,VANDALISM,22X,2400 MACARTHUR BLVD,Oakland,CA,"2400 MACARTHUR BLVD
Oakland, CA
(37.799675, -122.213488)"
DISTURBING THE PEACE,09/04/2018 10:16:00 PM,18-044964,DISTURB THE PEACE,32Y,2100 101ST AV,Oakland,CA,"2100 101ST AV
Oakland, CA
(37.744277, -122.160442)"
VANDALISM,09/02/2018 10:45:00 AM,18-912395,VANDALISM,77X,MARTIN LUTHER KING JR WAY,Oakland,CA,"MARTIN LUTHER KING JR WAY
Oakland, CA"
THEFT/LARCENY,08/31/2018 02:15:00 PM,18-912152,GRAND THEFT,31Z,700 98TH AV,Oakland,CA,"700 98TH AV
Oakland, CA
(37.736896, -122.18256)"
ASSAULT,08/27/2018 03:14:00 AM,18-043322,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,20X,2300 E 16TH ST,Oakland,CA,"2300 E 16TH ST
Oakland, CA
(37.785006, -122.234311)"
MOTOR VEHICLE THEFT,09/03/2018 11:45:00 AM,18-044644,VEHICLE THEFT - AUTO,31X,7000 COLISEUM WY,Oakland,CA,"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
THEFT/LARCENY,08/19/2018 12:00:00 PM,18-041942,BURGLARY-AUTO,14X,200 GRAND AV,Oakland,CA,"200 GRAND AV
Oakland, CA
(37.810775, -122.26147)"
THEFT/LARCENY,08/26/2018 12:30:00 AM,18-911728,BURGLARY-AUTO,01X,200 FRANKLIN ST,Oakland,CA,"200 FRANKLIN ST
Oakland, CA
(37.795585, -122.275115)"
THEFT/LARCENY,09/01/2018 09:30:00 PM,18-912521,BURGLARY-AUTO,77X,WEBSTER ST,Oakland,CA,"WEBSTER ST
Oakland, CA"
THEFT/LARCENY,09/11/2018 05:42:00 PM,18-912722,BURGLARY-AUTO,77X,WASHINGTON ST,Oakland,CA,"WASHINGTON ST
Oakland, CA"
MOTOR VEHICLE THEFT,08/31/2018 07:00:00 PM,18-044333,VEHICLE THEFT - AUTO,19X,1000 EMBARCADERO,Oakland,CA,"1000 EMBARCADERO
Oakland, CA
(37.788695, -122.253385)"
BURGLARY,09/19/2018 11:40:00 AM,18-913110,BURGLARY-FORCIBLE ENTRY,31Y,500 STONEFORD AV,Oakland,CA,"500 STONEFORD AV
Oakland, CA
(37.734398, -122.182064)"
FRAUD,09/15/2018 11:35:00 PM,18-912845,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,31Z,100 KERWIN AV,Oakland,CA,"100 KERWIN AV
Oakland, CA
(37.728905, -122.185042)"
THEFT/LARCENY,07/26/2018 11:00:00 PM,18-910137,BURGLARY-AUTO,12X,4300 TELEGRAPH AV,Oakland,CA,"4300 TELEGRAPH AV
Oakland, CA
(37.831801, -122.263732)"
VANDALISM,09/04/2018 01:46:00 AM,18-912421,VANDALISM,02Y,1400 12TH ST,Oakland,CA,"1400 12TH ST
Oakland, CA
(37.809151, -122.292261)"
DUI,10/01/2018 03:00:00 AM,18-049746,DUI ALCOHOL/DRUGS,33X,1300 90TH AV,Oakland,CA,"1300 90TH AV
Oakland, CA
(37.749129, -122.176083)"
THEFT/LARCENY,08/15/2018 04:00:00 PM,18-041370,THEFT,20X,1500 29TH AV,Oakland,CA,"1500 29TH AV
Oakland, CA
(37.780265, -122.228186)"
ASSAULT,08/25/2018 04:05:00 PM,18-043075,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,33X,9500 B ST,Oakland,CA,"9500 B ST
Oakland, CA
(37.744882, -122.175456)"
ASSAULT,10/20/2018 01:20:00 AM,18-053185,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,20X,1500 27TH AV,Oakland,CA,"1500 27TH AV
Oakland, CA
(37.781602, -122.230671)"
THEFT/LARCENY,09/02/2018 03:00:00 PM,18-912290,THEFT,77X,00,Oakland,CA,"00
Oakland, CA"
VANDALISM,08/13/2018 06:45:00 PM,18-911007,VANDALISM,14Y,3400 GRAND AV,Oakland,CA,"3400 GRAND AV
Oakland, CA
(37.813831, -122.246486)"
ASSAULT,10/20/2018 06:50:00 PM,18-053371,BATTERY,15X,300 E. 18TH ST,Oakland,CA,"300 E. 18TH ST
Oakland, CA
(37.799513, -122.251499)"
FRAUD,09/10/2018 07:00:00 PM,18-912526,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,19X,300 FOOTHILL BLVD,Oakland,CA,"300 FOOTHILL BLVD
Oakland, CA
(37.798539, -122.25365)"
BURGLARY,09/11/2018 12:00:00 AM,18-912614,BURGLARY-FORCIBLE ENTRY,07X,800 W GRAND AV,Oakland,CA,"800 W GRAND AV
Oakland, CA
(37.813584, -122.276142)"
ROBBERY,08/15/2018 11:15:00 PM,18-041110,ROBBERY-FIREARM,02X,1000 10TH ST,Oakland,CA,"1000 10TH ST
Oakland, CA
(37.797789, -122.263299)"
ROBBERY,10/10/2018 09:49:00 AM,18-051422,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",04X,300 22ND ST,Oakland,CA,"300 22ND ST
Oakland, CA
(37.810614, -122.26523)"
ROBBERY,10/08/2018 08:30:00 PM,18-051148,ROBBERY-FIREARM,02Y,900 PERALTA ST,Oakland,CA,"900 PERALTA ST
Oakland, CA
(37.808067, -122.296554)"
FRAUD,07/31/2018 12:00:00 AM,18-039231,GET CREDIT/ETC OTHER'S ID,77X,CALIFORNIA CHECK CASHING,Oakland,CA,"CALIFORNIA CHECK CASHING
Oakland, CA"
ASSAULT,09/24/2018 01:03:00 AM,18-048380,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,32X,10100 WALNUT ST,Oakland,CA,"10100 WALNUT ST
Oakland, CA
(37.742483, -122.166596)"
FRAUD,08/28/2018 08:45:00 AM,18-912139,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,17X,600 E 20TH ST,Oakland,CA,"600 E 20TH ST
Oakland, CA
(37.798867, -122.247362)"
ROBBERY,09/05/2018 04:15:00 PM,18-045012,ROBBERY-FIREARM,17X,400 E 18TH ST,Oakland,CA,"400 E 18TH ST
Oakland, CA
(37.799143, -122.25096)"
BURGLARY,08/21/2018 10:39:00 AM,18-042250,BURGLARY-NO FORCE,04X,1600 HARRISON ST,Oakland,CA,"1600 HARRISON ST
Oakland, CA
(37.804651, -122.266523)"
HOMICIDE,09/05/2018 10:13:00 PM,18-045052,MURDER,02X,1300 7TH ST,Oakland,CA,"1300 7TH ST
Oakland, CA
(37.804641, -122.291652)"
THEFT/LARCENY,09/02/2018 09:00:00 AM,18-912503,THEFT,03Y,1300 BROADWAY,Oakland,CA,"1300 BROADWAY
Oakland, CA
(37.803663, -122.271636)"
MOTOR VEHICLE THEFT,10/08/2018 05:00:00 PM,18-051239,VEHICLE THEFT - AUTO,27Y,5300 FAIRFAX AV,Oakland,CA,"5300 FAIRFAX AV
Oakland, CA
(37.772627, -122.200793)"
DRUGS/ALCOHOL VIOLATIONS,08/17/2018 02:26:00 AM,18-041339,"IT IS UNLAWFUL TO POSSESS AN OPIUM PIPE OR ANY DEVICE, CONTRIVANCE, INSTRUMENT, OR PARAPHERNALIA USED FOR UNLAWFULLY INJECTING OR SMOKING.",06X,3400 WEST ST,Oakland,CA,"3400 WEST ST
Oakland, CA
(37.823983, -122.272556)"
THEFT/LARCENY,08/24/2018 08:10:00 AM,18-911734,THEFT,06X,3300 MARKET ST,Oakland,CA,"3300 MARKET ST
Oakland, CA
(37.823969, -122.275596)"
ASSAULT,10/10/2018 11:29:00 PM,18-051362,ASSAULT WITH FIREARM ON PERSON,35X,2300 92ND AV,Oakland,CA,"2300 92ND AV
Oakland, CA
(37.753201, -122.164087)"
THEFT/LARCENY,07/23/2018 07:30:00 AM,18-036617,BURGLARY-AUTO,26X,400 HIGH ST,Oakland,CA,"400 HIGH ST
Oakland, CA
(37.76593, -122.223338)"
THEFT/LARCENY,09/25/2018 05:30:00 PM,18-913722,BURGLARY-AUTO,08X,300 40TH ST,Oakland,CA,"300 40TH ST
Oakland, CA
(37.827664, -122.256802)"
ROBBERY,09/06/2018 03:30:00 AM,18-045093,ATT ROBBERY/INHABITED DWELLING - FIREARM,22X,3500 DIMOND AV,Oakland,CA,"3500 DIMOND AV
Oakland, CA
(37.801005, -122.217148)"
ROBBERY,08/26/2018 02:45:00 AM,18-043177,CARJACKING WITH FIREARM,32Y,2100 98TH AV,Oakland,CA,"2100 98TH AV
Oakland, CA
(37.747887, -122.162905)"
ASSAULT,08/16/2018 05:00:00 PM,18-041254,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,10Y,900 45TH ST,Oakland,CA,"900 45TH ST
Oakland, CA
(37.834494, -122.273158)"
THEFT/LARCENY,08/31/2018 11:00:00 PM,18-912690,THEFT,77X,19TH ST,Oakland,CA,"19TH ST
Oakland, CA"
THEFT/LARCENY,09/04/2018 05:15:00 AM,18-912355,THEFT,27Y,2300 57TH AV,Oakland,CA,"2300 57TH AV
Oakland, CA
(37.771014, -122.19466)"
ASSAULT,07/26/2018 10:40:00 PM,18-037326,BATTERY,30Y,2600 73RD AV,Oakland,CA,"2600 73RD AV
Oakland, CA
(37.766901, -122.175421)"
DRUGS/ALCOHOL VIOLATIONS,08/26/2018 06:00:00 PM,18-043260,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,09X,4100 TERRACE ST,Oakland,CA,"4100 TERRACE ST
Oakland, CA
(37.82829, -122.255143)"
VANDALISM,10/11/2018 10:30:00 AM,18-914392,VANDALISM,01X,200 JEFFERSON ST,Oakland,CA,"200 JEFFERSON ST
Oakland, CA
(37.797489, -122.279964)"
ROBBERY,09/04/2018 08:15:00 PM,18-044862,ATTEMPTED ROBBERY-STRONG-ARM,03X,900 FALLON ST,Oakland,CA,"900 FALLON ST
Oakland, CA
(37.797161, -122.263854)"
THEFT/LARCENY,09/27/2018 02:00:00 AM,18-048977,THEFT,09X,100 MACARTHUR BLVD,Oakland,CA,"100 MACARTHUR BLVD
Oakland, CA
(37.819353, -122.253672)"
MOTOR VEHICLE THEFT,07/24/2018 08:00:00 PM,18-037409,VEHICLE THEFT - AUTO,04X,1500 MARTIN LUTHER KING JR W,Oakland,CA,"1500 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY,07/27/2018 12:07:00 PM,18-037412,BURGLARY-AUTO,12X,5000 TELEGRAPH AV,Oakland,CA,"5000 TELEGRAPH AV
Oakland, CA
(37.83653, -122.262463)"
HOMICIDE,08/11/2018 02:12:00 AM,18-040139,MURDER:FIRST DEGREE,26X,4400 INTERNATIONAL BLVD,Oakland,CA,"4400 INTERNATIONAL BLVD
Oakland, CA
(37.771906, -122.213818)"
THEFT/LARCENY,09/04/2018 09:37:00 AM,18-044940,THEFT,35X,2300 96TH AV,Oakland,CA,"2300 96TH AV
Oakland, CA
(37.750543, -122.161338)"
THEFT/LARCENY,08/26/2018 09:00:00 PM,18-912570,BURGLARY-AUTO,04X,2100 BROADWAY,Oakland,CA,"2100 BROADWAY
Oakland, CA
(37.810023, -122.267532)"
ASSAULT,09/30/2018 07:00:00 PM,18-049726,BATTERY,31Y,500 98TH AV,Oakland,CA,"500 98TH AV
Oakland, CA
(37.734987, -122.183938)"
ROBBERY,10/07/2018 11:29:00 PM,18-050999,ROBBERY-FIREARM,19X,400 EMBARCADERO,Oakland,CA,"400 EMBARCADERO
Oakland, CA
(37.790457, -122.260834)"
THEFT/LARCENY,08/31/2018 09:00:00 PM,18-912325,GRAND THEFT,12Y,5600 TELEGRAPH AV,Oakland,CA,"5600 TELEGRAPH AV
Oakland, CA
(37.841433, -122.261658)"
THEFT/LARCENY,09/27/2018 08:50:00 PM,18-913725,BURGLARY-AUTO,31X,8300 OAKPORT ST,Oakland,CA,"8300 OAKPORT ST
Oakland, CA
(37.740751, -122.198347)"
THEFT/LARCENY,08/30/2018 10:00:00 PM,18-912476,BURGLARY-AUTO,35Y,500 ELYSIAN FIELDS DR,Oakland,CA,"500 ELYSIAN FIELDS DR
Oakland, CA
(37.762784, -122.128682)"
MOTOR VEHICLE THEFT,07/25/2018 11:00:00 PM,18-037365,VEHICLE THEFT - AUTO,19X,1500 3RD AV,Oakland,CA,"1500 3RD AV
Oakland, CA
(37.797874, -122.254569)"
THEFT/LARCENY,07/27/2018 10:30:00 PM,18-037507,THEFT,01X,00 BROADWAY,Oakland,CA,"00 BROADWAY
Oakland, CA"
THEFT/LARCENY,09/25/2018 10:00:00 AM,18-048756,BURGLARY-AUTO,07X,3400 CHESTNUT ST,Oakland,CA,"3400 CHESTNUT ST
Oakland, CA
(37.825457, -122.279197)"
THEFT/LARCENY,08/26/2018 03:00:00 PM,18-043324,THEFT,02X,800 ADELINE ST,Oakland,CA,"800 ADELINE ST
Oakland, CA
(37.804839, -122.287839)"
VANDALISM,07/26/2018 04:00:00 PM,18-037719,VANDALISM:DAMAGE PROPERTY,34X,1900 85TH AV,Oakland,CA,"1900 85TH AV
Oakland, CA
(37.75626, -122.171702)"
ASSAULT,08/06/2018 10:00:00 PM,18-039321,INFLICT CRPL INJ SP/COHAB,11X,600 51ST ST,Oakland,CA,"600 51ST ST
Oakland, CA
(37.836805, -122.264459)"
ASSAULT,09/04/2018 08:20:00 AM,18-044754,BATTERY,27X,1600 HIGH ST,Oakland,CA,"1600 HIGH ST
Oakland, CA
(37.773599, -122.213189)"
VANDALISM,09/30/2018 04:12:00 AM,18-049775,VANDALISM-$400+,30X,6600 AVENAL AV,Oakland,CA,"6600 AVENAL AV
Oakland, CA
(37.765802, -122.187355)"
VANDALISM,10/10/2018 05:38:00 PM,18-051509,VANDALISM,31X,00 HEGENBERGER RD,Oakland,CA,"00 HEGENBERGER RD
Oakland, CA"
THEFT/LARCENY,08/22/2018 05:30:00 PM,18-911760,BURGLARY-AUTO,11X,600 58TH ST,Oakland,CA,"600 58TH ST
Oakland, CA
(37.843464, -122.2648)"
VANDALISM,09/28/2018 12:20:00 AM,18-913753,VANDALISM,03X,200 8TH ST,Oakland,CA,"200 8TH ST
Oakland, CA
(37.797857, -122.267813)"
THEFT/LARCENY,10/10/2018 10:05:00 PM,18-914389,BURGLARY-AUTO,08X,3900 BROADWAY,Oakland,CA,"3900 BROADWAY
Oakland, CA
(37.826647, -122.257182)"
MOTOR VEHICLE THEFT,09/26/2018 08:00:00 PM,18-049078,VEHICLE THEFT - AUTO,26Y,1300 61ST AV,Oakland,CA,"1300 61ST AV
Oakland, CA
(37.763149, -122.199737)"
ASSAULT,09/25/2018 04:30:00 PM,18-049141,BATTERY,03X,800 MADISON ST,Oakland,CA,"800 MADISON ST
Oakland, CA
(37.797394, -122.266637)"
MOTOR VEHICLE THEFT,09/03/2018 09:30:00 PM,18-044749,VEHICLE THEFT - AUTO,26Y,1000 71ST AV,Oakland,CA,"1000 71ST AV
Oakland, CA
(37.756819, -122.193636)"
ASSAULT,08/22/2018 09:00:00 AM,18-043067,THREAT CRIME:INT:TERRORIZE,33X,1300 84TH AV,Oakland,CA,"1300 84TH AV
Oakland, CA
(37.753293, -122.179373)"
ASSAULT,10/01/2018 04:22:00 PM,18-049827,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,34X,9500 CHERRY ST,Oakland,CA,"9500 CHERRY ST
Oakland, CA
(37.748357, -122.16759)"
ASSAULT,09/14/2018 09:31:00 AM,18-046686,OBSTRUCTS/RESISTS PUBLIC OFFICER/ETC,26X,700 46TH AV,Oakland,CA,"700 46TH AV
Oakland, CA
(37.766069, -122.217793)"
ASSAULT,09/05/2018 01:27:00 PM,18-045009,THREAT CRIME:INT:TERRORIZE,23X,1100 35TH AV,Oakland,CA,"1100 35TH AV
Oakland, CA
(37.775009, -122.22353)"
ASSAULT,08/06/2018 08:20:00 PM,18-039282,BATTERY,14X,300 LENOX AV,Oakland,CA,"300 LENOX AV
Oakland, CA
(37.811241, -122.257521)"
ASSAULT,10/19/2018 10:10:00 PM,18-053171,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,23X,4200 INTERNATIONAL BLVD,Oakland,CA,"4200 INTERNATIONAL BLVD
Oakland, CA
(37.772721, -122.215522)"
VANDALISM,09/26/2018 09:00:00 PM,18-913735,VANDALISM,17Y,1300 E 33RD ST,Oakland,CA,"1300 E 33RD ST
Oakland, CA
(37.800923, -122.231973)"
THEFT/LARCENY,08/16/2018 06:00:00 PM,18-911238,BURGLARY-AUTO,12X,4900 TELEGRAPH AV,Oakland,CA,"4900 TELEGRAPH AV
Oakland, CA
(37.836153, -122.262569)"
FRAUD,08/14/2018 12:40:00 PM,18-911011,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,30X,2600 68TH AV,Oakland,CA,"2600 68TH AV
Oakland, CA
(37.766588, -122.183293)"
THEFT/LARCENY,09/02/2018 07:05:00 PM,18-912259,THEFT,02Y,13TH ST,Oakland,CA,"13TH ST
Oakland, CA"
THEFT/LARCENY,10/05/2018 07:00:00 PM,18-914118,BURGLARY-AUTO,04X,600 20TH ST,Oakland,CA,"600 20TH ST
Oakland, CA
(37.809993, -122.272269)"
THEFT/LARCENY,09/01/2018 04:14:00 AM,18-044287,BURGLARY-AUTO,22X,3900 RHODA AV,Oakland,CA,"3900 RHODA AV
Oakland, CA
(37.802864, -122.205682)"
THEFT/LARCENY,08/20/2018 12:00:00 AM,18-046944,THEFT,06X,3000 BLOCK OF WEST STREET,Oakland,CA,"3000 BLOCK OF WEST STREET
Oakland, CA"
VANDALISM,09/04/2018 02:15:00 PM,18-912418,VANDALISM,08X,2800 BROADWAY,Oakland,CA,"2800 BROADWAY
Oakland, CA
(37.816574, -122.263462)"
THEFT/LARCENY,09/11/2018 07:15:00 PM,18-912715,BURGLARY-AUTO,12X,4900 TELEGRAPH AV,Oakland,CA,"4900 TELEGRAPH AV
Oakland, CA
(37.836153, -122.262569)"
THEFT/LARCENY,07/28/2018 12:00:00 AM,18-037694,THEFT,07X,800 MILTON ST,Oakland,CA,"800 MILTON ST
Oakland, CA
(37.817192, -122.275474)"
THEFT/LARCENY,09/04/2018 06:15:00 PM,18-912405,BURGLARY-AUTO,77X,WEBSTER ST,Oakland,CA,"WEBSTER ST
Oakland, CA"
MOTOR VEHICLE THEFT,09/04/2018 01:22:00 PM,18-044796,VEHICLE THEFT - AUTO,03X,700 WEBSTER ST,Oakland,CA,"700 WEBSTER ST
Oakland, CA
(37.798567, -122.271819)"
THEFT/LARCENY,09/12/2018 05:59:00 PM,18-046342,THEFT,32X,1100 98TH AV,Oakland,CA,"1100 98TH AV
Oakland, CA
(37.741928, -122.175661)"
THEFT/LARCENY,09/05/2018 04:30:00 PM,18-045186,THEFT,35X,2200 87TH AV,Oakland,CA,"2200 87TH AV
Oakland, CA
(37.756006, -122.166582)"
DRUGS/ALCOHOL VIOLATIONS,09/21/2018 10:08:00 PM,18-048006,POSSESS NARCOTIC CONTROLLED SUBSTANCE,23X,1400 35TH AV,Oakland,CA,"1400 35TH AV
Oakland, CA
(37.776216, -122.222698)"
ASSAULT,08/26/2018 01:40:00 PM,18-043230,ADW NOT F/ARM:PO/FIRE:GBI,27Y,1400 SEMINARY AV,Oakland,CA,"1400 SEMINARY AV
Oakland, CA
(37.765111, -122.19952)"
MOTOR VEHICLE THEFT,08/01/2018 06:00:00 AM,18-038385,VEHICLE THEFT - AUTO,32X,9800 WALNUT ST,Oakland,CA,"9800 WALNUT ST
Oakland, CA
(37.745355, -122.168272)"
VANDALISM,08/27/2018 10:03:00 AM,18-043359,VANDALISM (AMENDED),07X,3600 MANDELA PKWY,Oakland,CA,"3600 MANDELA PKWY
Oakland, CA
(37.827326, -122.289221)"
ASSAULT,10/10/2018 10:30:00 AM,18-051516,EXHIBIT FIREARM,34X,1400 84TH AV,Oakland,CA,"1400 84TH AV
Oakland, CA
(37.754466, -122.177784)"
ROBBERY,09/04/2018 01:15:00 PM,18-044813,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",17X,800 FOOTHILL BLVD,Oakland,CA,"800 FOOTHILL BLVD
Oakland, CA
(37.794721, -122.249352)"
ASSAULT,09/15/2018 10:27:00 PM,18-046910,BATTERY,30Y,2600 74TH AV,Oakland,CA,"2600 74TH AV
Oakland, CA
(37.76625, -122.175004)"
VANDALISM,10/01/2018 04:19:00 AM,18-049709,VANDALISM,20X,1400 23RD AV,Oakland,CA,"1400 23RD AV
Oakland, CA
(37.783407, -122.235938)"
THEFT/LARCENY,10/14/2018 08:00:00 AM,18-053364,THEFT,21X,2300 19TH ST,Oakland,CA,"2300 19TH ST
Oakland, CA"
ASSAULT,08/07/2018 04:58:00 PM,18-039441,BATTERY,19X,1000 EMBARCADERO,Oakland,CA,"1000 EMBARCADERO
Oakland, CA
(37.788695, -122.253385)"
MOTOR VEHICLE THEFT,08/26/2018 10:00:00 PM,18-043314,VEHICLE THEFT - AUTO,01X,00 JACK LONDON SQ,Oakland,CA,"00 JACK LONDON SQ
Oakland, CA"
MOTOR VEHICLE THEFT,09/30/2018 08:20:00 AM,18-049564,VEHICLE THEFT - AUTO,26X,5400 COLISEUM WY,Oakland,CA,"5400 COLISEUM WY
Oakland, CA
(37.762788, -122.212525)"
VANDALISM,09/02/2018 10:42:00 AM,18-912285,VANDALISM,31X,400 HEGENBERGER RD,Oakland,CA,"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
ASSAULT,09/04/2018 11:30:00 AM,18-044789,MISD-INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP,07X,2700 WOOD ST,Oakland,CA,"2700 WOOD ST
Oakland, CA
(37.822131, -122.290762)"
MOTOR VEHICLE THEFT,07/26/2018 04:00:00 PM,18-037339,VEHICLE THEFT - AUTO,05X,1300 16TH ST,Oakland,CA,"1300 16TH ST
Oakland, CA
(37.811732, -122.288578)"
ROBBERY,07/27/2018 06:00:00 PM,18-037456,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",02Y,1200 CENTER ST,Oakland,CA,"1200 CENTER ST
Oakland, CA
(37.809645, -122.293409)"
MOTOR VEHICLE THEFT,10/02/2018 01:11:00 PM,18-049993,VEHICLE THEFT - AUTO,31Z,10100 SAN LEANDRO ST,Oakland,CA,"10100 SAN LEANDRO ST
Oakland, CA
(37.737614, -122.177795)"
THEFT/LARCENY,08/01/2018 10:10:00 PM,18-910563,BURGLARY-AUTO,04X,400 20TH ST,Oakland,CA,"400 20TH ST
Oakland, CA
(37.808557, -122.266808)"
MOTOR VEHICLE THEFT,09/13/2018 03:30:00 PM,18-046685,VEHICLE THEFT - AUTO,31Z,500 BERGEDO DR,Oakland,CA,"500 BERGEDO DR
Oakland, CA
(37.728661, -122.175233)"
MOTOR VEHICLE THEFT,08/17/2018 06:15:00 AM,18-041354,VEHICLE THEFT - AUTO,26X,600 HIGH ST,Oakland,CA,"600 HIGH ST
Oakland, CA
(37.76763, -122.22112)"
BURGLARY,09/06/2018 11:20:00 AM,18-045157,BURGLARY-FORCIBLE ENTRY,17X,600 FOOTHILL BLVD,Oakland,CA,"600 FOOTHILL BLVD
Oakland, CA
(37.796342, -122.251175)"
FRAUD,09/05/2018 03:25:00 PM,18-912774,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,77X,1200 B ST,Oakland,CA,"1200 B ST
Oakland, CA"
ASSAULT,09/21/2018 01:30:00 PM,18-047957,THREAT CRIME:INT:TERRORIZE,04X,200 FRANK H OGAWA PLZ,Oakland,CA,"200 FRANK H OGAWA PLZ
Oakland, CA
(37.80569, -122.271943)"
ASSAULT,07/26/2018 09:30:00 PM,18-037395,INFLICT CRPL INJ SP/COHAB,05X,1800 CHESTNUT ST,Oakland,CA,"1800 CHESTNUT ST
Oakland, CA
(37.812099, -122.284041)"
THEFT/LARCENY,10/05/2018 09:20:00 PM,18-914164,BURGLARY-AUTO,01X,400 4TH ST,Oakland,CA,"400 4TH ST
Oakland, CA
(37.796959, -122.274274)"
HOMICIDE,07/26/2018 11:00:00 PM,18-037329,MURDER:FIRST DEGREE,30X,2400 73RD AV,Oakland,CA,"2400 73RD AV
Oakland, CA
(37.765277, -122.177593)"
THEFT/LARCENY,09/05/2018 10:02:00 AM,18-044808,BURGLARY-AUTO,31X,8400 EDGEWATER DR,Oakland,CA,"8400 EDGEWATER DR
Oakland, CA
(37.737486, -122.198228)"
MOTOR VEHICLE THEFT,08/26/2018 10:04:00 PM,18-043275,SC STOLEN VEHICLE - AUTO,31X,8400 EDGEWATER DR,Oakland,CA,"8400 EDGEWATER DR
Oakland, CA
(37.737486, -122.198228)"
ASSAULT,10/10/2018 04:55:00 PM,18-051498,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,07X,2300 ADELINE ST,Oakland,CA,"2300 ADELINE ST
Oakland, CA
(37.8164, -122.283647)"
