CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
MOTOR VEHICLE THEFT	12/10/2018 08:10:00 AM	18-062155	VEHICLE THEFT - AUTO	12Y	300 62ND ST	Oakland	CA	"300 62ND ST
Oakland, CA
(37.849398, -122.252284)"
THEFT/LARCENY	12/12/2018 10:00:00 PM	18-062930	BURGLARY-AUTO	14Y	800 VERMONT ST	Oakland	CA	"800 VERMONT ST
Oakland, CA
(37.813597, -122.245264)"
MOTOR VEHICLE THEFT	12/10/2018 03:27:00 PM	18-062802	VEHICLE THEFT - AUTO	26X	700 KEVIN CT	Oakland	CA	"700 KEVIN CT
Oakland, CA
(37.758133, -122.207264)"
ASSAULT	12/13/2018 09:30:00 PM	18-062909	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	33X	9200 C ST	Oakland	CA	"9200 C ST
Oakland, CA
(37.746021, -122.177523)"
DISTURBING THE PEACE	12/22/2018 02:22:00 PM	18-064475	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
THEFT/LARCENY	12/13/2018 12:00:00 PM	18-062929	BURGLARY-AUTO	14Y	800 VERMONT ST	Oakland	CA	"800 VERMONT ST
Oakland, CA
(37.813597, -122.245264)"
BURGLARY	12/18/2018 11:27:00 PM	18-063599	BURGLARY-FORCIBLE ENTRY	17X	1700 12TH AV	Oakland	CA	"1700 12TH AV
Oakland, CA
(37.792583, -122.245257)"
ASSAULT	12/21/2018 01:53:00 PM	18-064220	ASSAULT WITH FIREARM ON PERSON	31Z	10500 TOPANGA DR	Oakland	CA	"10500 TOPANGA DR
Oakland, CA
(37.728576, -122.180968)"
VANDALISM	12/17/2018 01:31:00 PM	18-063507	VANDALISM [UNDER $400]	17X	1700 8TH AV	Oakland	CA	"1700 8TH AV
Oakland, CA
(37.795516, -122.248582)"
THEFT/LARCENY	12/24/2018 01:30:00 AM	18-064631	BURGLARY-AUTO	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ROBBERY	12/03/2018 08:44:00 PM	18-061028	ROBBERY-FIREARM	05X	2000 MARKET ST	Oakland	CA	"2000 MARKET ST
Oakland, CA
(37.812526, -122.27935)"
DISTURBING THE PEACE	12/23/2018 12:52:00 PM	18-064503	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
MOTOR VEHICLE THEFT	12/03/2018 10:00:00 PM	18-061220	VEHICLE THEFT - AUTO	28X	3500 PIERSON ST	Oakland	CA	"3500 PIERSON ST
Oakland, CA
(37.783215, -122.189116)"
THEFT/LARCENY	12/12/2018 08:00:00 PM	18-062745	BURGLARY-AUTO	14Y	700 WALKER AV	Oakland	CA	"700 WALKER AV
Oakland, CA
(37.811446, -122.246945)"
MOTOR VEHICLE THEFT	12/03/2018 03:49:00 PM	18-060990	VEHICLE THEFT - AUTO	17Y	2500 IVY DR	Oakland	CA	"2500 IVY DR
Oakland, CA
(37.801519, -122.241941)"
BURGLARY	12/24/2018 02:18:00 PM	18-064668	SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950	13Z	2000 MOUNTAIN BLVD	Oakland	CA	"2000 MOUNTAIN BLVD
Oakland, CA
(37.827229, -122.209956)"
ASSAULT	12/23/2018 10:21:00 PM	18-064569	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	23X	3700 INTERNATIONAL BLVD	Oakland	CA	"3700 INTERNATIONAL BLVD
Oakland, CA
(37.774905, -122.220215)"
THEFT/LARCENY	12/17/2018 05:25:00 PM	18-063589	GRAND THEFT FROM PERSON	03X	900 HARRISON ST	Oakland	CA	"900 HARRISON ST
Oakland, CA
(37.799725, -122.269619)"
ROBBERY	12/09/2018 09:00:00 PM	18-062132	ROBBERY-FIREARM	20X	1500 23RD AV	Oakland	CA	"1500 23RD AV
Oakland, CA
(37.784234, -122.235151)"
ROBBERY	12/17/2018 01:40:00 PM	18-063502	ROBBERY-FIREARM	19X	1300 E 8TH ST	Oakland	CA	"1300 E 8TH ST
Oakland, CA
(37.789383, -122.249938)"
ROBBERY	12/24/2018 10:18:00 AM	18-064635	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	07X	2700 CHESTNUT ST	Oakland	CA	"2700 CHESTNUT ST
Oakland, CA
(37.819646, -122.281308)"
THEFT/LARCENY	12/09/2018 07:00:00 PM	18-062269	THEFT	14Y	200 SANTA ROSA AV	Oakland	CA	"200 SANTA ROSA AV
Oakland, CA
(37.818886, -122.24957)"
DISTURBING THE PEACE	12/22/2018 07:50:00 PM	18-064478	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
MOTOR VEHICLE THEFT	12/23/2018 12:00:00 AM	18-059136	VEHICLE THEFT - AUTO	11X	600 BLK 54TH ST	Oakland	CA	"600 BLK 54TH ST
Oakland, CA
(37.839541, -122.264602)"
ASSAULT	12/24/2018 01:30:00 PM	18-064662	BATTERY	23X	3500 INTERNATIONAL BLVD	Oakland	CA	"3500 INTERNATIONAL BLVD
Oakland, CA
(37.776166, -122.222719)"
MOTOR VEHICLE THEFT	12/04/2018 01:06:00 PM	18-061144	VEHICLE THEFT - AUTO	16X	3300 LAKESHORE AV	Oakland	CA	"3300 LAKESHORE AV
Oakland, CA
(37.810726, -122.244111)"
DRUGS/ALCOHOL VIOLATIONS	12/22/2018 03:38:00 AM	18-064311	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	32X	1400 105TH AV	Oakland	CA	"1400 105TH AV
Oakland, CA
(37.73943, -122.166417)"
ROBBERY	12/04/2018 09:15:00 PM	18-061219	CARJACKING WITH FIREARM	24Y	2600 38TH AV	Oakland	CA	"2600 38TH AV
Oakland, CA
(37.785389, -122.207445)"
ASSAULT	12/13/2018 09:30:00 PM	18-062913	BATTERY	04X	600 14TH ST	Oakland	CA	"600 14TH ST
Oakland, CA
(37.805825, -122.274977)"
MOTOR VEHICLE THEFT	12/23/2018 08:00:00 PM	18-064568	VEHICLE THEFT - AUTO	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
ROBBERY	12/22/2018 02:30:00 AM	18-064310	ROBBERY-FIREARM	22Y	3300 ARIZONA ST	Oakland	CA	"3300 ARIZONA ST
Oakland, CA
(37.797689, -122.198993)"
ASSAULT	12/04/2018 05:00:00 PM	18-061181	BATTERY	34X	9200 HOLLY ST	Oakland	CA	"9200 HOLLY ST
Oakland, CA
(37.748853, -122.172322)"
MOTOR VEHICLE THEFT	12/23/2018 06:32:00 PM	18-064548	VEHICLE THEFT - AUTO	30Y	7800 HILLMONT DR	Oakland	CA	"7800 HILLMONT DR
Oakland, CA
(37.768306, -122.164516)"
MOTOR VEHICLE THEFT	12/01/2018 07:00:00 PM	18-060763	VEHICLE THEFT - AUTO	32Y	2300 99TH AV	Oakland	CA	"2300 99TH AV
Oakland, CA
(37.746422, -122.15917)"
THEFT/LARCENY	12/20/2018 01:07:00 PM	18-918084	BURGLARY-AUTO	14Y	3200 GRAND AV	Oakland	CA	"3200 GRAND AV
Oakland, CA
(37.811458, -122.247926)"
ASSAULT	12/20/2018 05:11:00 PM	18-064075	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	20X	1900 FRUITVALE AV	Oakland	CA	"1900 FRUITVALE AV
Oakland, CA
(37.783079, -122.223106)"
ASSAULT	12/25/2018 01:48:00 AM	18-064736	BATTERY	31Y	300 BURLWOOD AV	Oakland	CA	"300 BURLWOOD AV
Oakland, CA
(37.733771, -122.188359)"
ASSAULT	12/25/2018 03:55:00 PM	18-064822	BATTERY	24X	3500 CUSTER ST	Oakland	CA	"3500 CUSTER ST
Oakland, CA
(37.785527, -122.214565)"
THEFT/LARCENY	12/24/2018 03:30:00 PM	18-064699	BURGLARY-AUTO	09X	5100 BROADWAY	Oakland	CA	"5100 BROADWAY
Oakland, CA
(37.835394, -122.251678)"
MOTOR VEHICLE THEFT	12/18/2018 06:00:00 PM	18-063956	VEHICLE THEFT - AUTO	20X	1700 27TH AV	Oakland	CA	"1700 27TH AV
Oakland, CA
(37.783145, -122.229197)"
BURGLARY	12/25/2018 03:30:00 AM	18-064755	BURGLARY-NO FORCE	08X	500 28TH ST	Oakland	CA	"500 28TH ST
Oakland, CA
(37.817363, -122.26781)"
ASSAULT	12/01/2018 02:20:00 AM	18-060729	BATTERY	32X	1300 99TH AV	Oakland	CA	"1300 99TH AV
Oakland, CA
(37.74304, -122.171164)"
ASSAULT	12/25/2018 01:56:00 AM	18-064737	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	24X	2000 36TH AV	Oakland	CA	"2000 36TH AV
Oakland, CA
(37.78214, -122.216738)"
VANDALISM	12/05/2018 09:15:00 PM	18-061445	VANDALISM	19X	1200 EMBARCADERO	Oakland	CA	"1200 EMBARCADERO
Oakland, CA
(37.788219, -122.251554)"
ASSAULT	12/14/2018 09:30:00 PM	18-063117	ASSAULT WITH FIREARM ON PERSON	24X	2500 35TH AV	Oakland	CA	"2500 35TH AV
Oakland, CA
(37.787191, -122.211723)"
ASSAULT	12/14/2018 03:45:00 PM	18-063047	INFLICT CRPL INJ SP/COHAB	26Y	6500 FENHAM ST	Oakland	CA	"6500 FENHAM ST
Oakland, CA
(37.76021, -122.198137)"
MOTOR VEHICLE THEFT	12/24/2018 02:00:00 PM	18-064772	VEHICLE THEFT - AUTO	21Y	3200 DEERING ST	Oakland	CA	"3200 DEERING ST
Oakland, CA
(37.790593, -122.215677)"
THEFT/LARCENY	12/03/2018 10:10:00 AM	18-061323	THEFT	27X	2300 HIGH ST	Oakland	CA	"2300 HIGH ST
Oakland, CA
(37.779942, -122.206654)"
THEFT/LARCENY	12/25/2018 09:50:00 AM	18-064766	BURGLARY-AUTO	24X	2200 38TH AV	Oakland	CA	"2200 38TH AV
Oakland, CA
(37.782272, -122.212087)"
THEFT/LARCENY	12/13/2018 12:57:00 PM	18-063022	THEFT	30X	1600 69TH AV	Oakland	CA	"1600 69TH AV
Oakland, CA
(37.761979, -122.188458)"
ASSAULT	12/04/2018 06:30:00 PM	18-061235	BATTERY	24Y	2300 HUMBOLDT AV	Oakland	CA	"2300 HUMBOLDT AV
Oakland, CA
(37.78779, -122.214358)"
ROBBERY	12/21/2018 12:50:00 AM	18-064128	ATTEMPTED ROBBERY-STRONG-ARM	77X	2300 BAY ST	Oakland	CA	"2300 BAY ST
Oakland, CA"
MOTOR VEHICLE THEFT	12/02/2018 03:00:00 PM	18-060808	VEHICLE THEFT - AUTO	21Y	3100 WARD LN	Oakland	CA	"3100 WARD LN
Oakland, CA
(37.792574, -122.212432)"
ROBBERY	12/24/2018 08:25:00 PM	18-064711	ROBBERY-FIREARM	21X	2200 MITCHELL ST	Oakland	CA	"2200 MITCHELL ST
Oakland, CA
(37.786103, -122.225297)"
VANDALISM	12/05/2018 12:10:00 AM	18-061236	VANDALISM:DAMAGE PROPERTY	23X	1000 40TH AV	Oakland	CA	"1000 40TH AV
Oakland, CA
(37.77207, -122.219497)"
ASSAULT	12/25/2018 09:52:00 AM	18-064775	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	11X	5700 TELEGRAPH AV	Oakland	CA	"5700 TELEGRAPH AV
Oakland, CA
(37.843232, -122.261477)"
BURGLARY	12/23/2018 11:30:00 PM	18-064640	BURGLARY-FORCIBLE ENTRY	12X	4800 TELEGRAPH AV	Oakland	CA	"4800 TELEGRAPH AV
Oakland, CA
(37.834892, -122.262907)"
BURGLARY	12/24/2018 09:19:00 PM	18-064615	BURGLARY-FORCIBLE ENTRY	22X	1800 CLEMENS RD	Oakland	CA	"1800 CLEMENS RD
Oakland, CA
(37.810818, -122.211662)"
VANDALISM	12/19/2018 06:49:00 PM	18-063920	VANDALISM [UNDER $400]	24Y	3200 35TH AV	Oakland	CA	"3200 35TH AV
Oakland, CA
(37.791143, -122.204977)"
VANDALISM	12/05/2018 09:00:00 PM	18-061520	VANDALISM	10Y	800 57TH ST	Oakland	CA	"800 57TH ST
Oakland, CA
(37.842041, -122.270293)"
ASSAULT	12/14/2018 09:25:00 PM	18-063099	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	34X	8200 HOLLY ST	Oakland	CA	"8200 HOLLY ST
Oakland, CA
(37.756426, -122.177251)"
BURGLARY	12/14/2018 11:00:00 AM	18-063055	BURGLARY-FORCIBLE ENTRY	19X	300 INTERNATIONAL BLVD	Oakland	CA	"300 INTERNATIONAL BLVD
Oakland, CA
(37.797099, -122.255377)"
MOTOR VEHICLE THEFT	12/01/2018 10:00:00 PM	18-061226	VEHICLE THEFT - AUTO	04X	1700 BROADWAY	Oakland	CA	"1700 BROADWAY
Oakland, CA
(37.806798, -122.269629)"
MOTOR VEHICLE THEFT	12/18/2018 05:36:00 PM	18-063732	VEHICLE THEFT - AUTO	31Y	9600 MADDUX DR	Oakland	CA	"9600 MADDUX DR
Oakland, CA
(37.737155, -122.18593)"
ROBBERY	12/06/2018 09:40:00 AM	18-061529	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	06X	3600 WEST ST	Oakland	CA	"3600 WEST ST
Oakland, CA
(37.825718, -122.272126)"
BURGLARY	12/25/2018 02:36:00 AM	18-064742	ATTEMPTED BURGLARY	19X	1100 8TH AV	Oakland	CA	"1100 8TH AV
Oakland, CA
(37.792398, -122.252989)"
BURGLARY	12/14/2018 03:34:00 AM	18-062998	BURGLARY-FORCIBLE ENTRY	03X	300 9TH ST	Oakland	CA	"300 9TH ST
Oakland, CA
(37.799419, -122.269606)"
BURGLARY	12/19/2018 06:10:00 AM	18-063805	BURGLARY-FORCIBLE ENTRY	11X	5600 TELEGRAPH AV	Oakland	CA	"5600 TELEGRAPH AV
Oakland, CA
(37.841433, -122.261658)"
MOTOR VEHICLE THEFT	11/30/2018 08:14:00 PM	18-060532	SC STOLEN VEHICLE - OTHER VEHICLES	31X	8000 COLLINS DR	Oakland	CA	"8000 COLLINS DR
Oakland, CA
(37.745755, -122.198334)"
ROBBERY	12/09/2018 11:00:00 PM	18-062134	ATTEMPTED ROBBERY-STRONG-ARM	27Y	5500 E 15TH ST	Oakland	CA	"5500 E 15TH ST
Oakland, CA
(37.768225, -122.202074)"
ROBBERY	12/18/2018 10:30:00 PM	18-063765	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	17Y	3300 ELLIOT ST	Oakland	CA	"3300 ELLIOT ST
Oakland, CA
(37.802275, -122.234562)"
BURGLARY	12/03/2018 07:50:00 AM	18-061444	BURGLARY-FORCIBLE ENTRY	24X	3500 GRAY ST	Oakland	CA	"3500 GRAY ST
Oakland, CA
(37.785112, -122.215274)"
ASSAULT	12/22/2018 07:36:00 PM	18-064414	BATTERY	06X	3200 MARTIN LUTHER KING JR W	Oakland	CA	"3200 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	12/21/2018 10:00:00 PM	18-064402	THEFT	20X	2800 INTERNATIONAL BLVD	Oakland	CA	"2800 INTERNATIONAL BLVD
Oakland, CA
(37.779876, -122.22996)"
ASSAULT	12/25/2018 01:25:00 AM	18-064735	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	21X	2600 GRANDE VISTA AV	Oakland	CA	"2600 GRANDE VISTA AV
Oakland, CA
(37.79168, -122.226614)"
ASSAULT	12/24/2018 11:08:00 PM	18-064622	EXHIBIT FIREARM	33X	900 92ND AV	Oakland	CA	"900 92ND AV
Oakland, CA
(37.744747, -122.181683)"
THEFT/LARCENY	12/18/2018 06:30:00 AM	18-063783	THEFT	31Y	00 HEGENBERGER PL	Oakland	CA	"00 HEGENBERGER PL
Oakland, CA"
THEFT/LARCENY	12/14/2018 12:50:00 PM	18-063019	THEFT	02X	700 13TH ST	Oakland	CA	"700 13TH ST
Oakland, CA
(37.805784, -122.276999)"
ASSAULT	12/18/2018 04:25:00 PM	18-063743	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	27X	5300 FOOTHILL BLVD	Oakland	CA	"5300 FOOTHILL BLVD
Oakland, CA
(37.772626, -122.200587)"
DRUGS/ALCOHOL VIOLATIONS	12/09/2018 03:45:00 PM	18-061973	POSSESS NARCOTIC CONTROLLED SUBSTANCE	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
BURGLARY	12/03/2018 02:50:00 AM	18-060991	BURGLARY-FORCIBLE ENTRY	11X	700 60TH ST	Oakland	CA	"700 60TH ST
Oakland, CA
(37.845474, -122.26834)"
MOTOR VEHICLE THEFT	12/15/2018 12:30:00 AM	18-063138	VEHICLE THEFT - AUTO	04X	1500 LAKESIDE DR	Oakland	CA	"1500 LAKESIDE DR
Oakland, CA
(37.802944, -122.261708)"
ASSAULT	12/14/2018 04:00:00 PM	18-063060	THREAT CRIME:INT:TERRORIZE	01X	00 BROADWAY	Oakland	CA	"00 BROADWAY
Oakland, CA"
DISTURBING THE PEACE	12/01/2018 12:06:00 AM	18-061166	ANNOYING TELEPHONE CALL:OBSCENE/THREATENING	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ROBBERY	12/10/2018 12:30:00 AM	18-062141	ROBBERY-FIREARM	02Y	1600 7TH ST	Oakland	CA	"1600 7TH ST
Oakland, CA
(37.806064, -122.29817)"
ASSAULT	12/08/2018 12:00:00 AM	18-061985	THREAT CRIME:INT:TERRORIZE	05X	800 W GRAND AV	Oakland	CA	"800 W GRAND AV
Oakland, CA
(37.813584, -122.276142)"
MOTOR VEHICLE THEFT	12/05/2018 07:15:00 AM	18-061269	VEHICLE THEFT - AUTO	31Y	8400 SAN LEANDRO ST	Oakland	CA	"8400 SAN LEANDRO ST
Oakland, CA
(37.747851, -122.190066)"
ASSAULT	12/13/2018 07:30:00 PM	18-062971	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	35X	8900 BANCROFT AV	Oakland	CA	"8900 BANCROFT AV
Oakland, CA
(37.754128, -122.165956)"
ASSAULT	12/25/2018 09:00:00 AM	18-064763	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	19X	1400 9TH AV	Oakland	CA	"1400 9TH AV
Oakland, CA
(37.792811, -122.250527)"
THEFT/LARCENY	12/24/2018 11:00:00 PM	18-064734	GRAND THEFT FROM PERSON	17X	500 E 18TH ST	Oakland	CA	"500 E 18TH ST
Oakland, CA
(37.798293, -122.250046)"
MOTOR VEHICLE THEFT	12/23/2018 06:00:00 PM	18-064840	VEHICLE THEFT - AUTO	14X	200 LENOX AV	Oakland	CA	"200 LENOX AV
Oakland, CA
(37.812396, -122.258505)"
ASSAULT	12/20/2018 01:10:00 PM	18-064037	FORCE/ADW-KNIFE:GBI	24Y	3400 HIGH ST	Oakland	CA	"3400 HIGH ST
Oakland, CA
(37.78614, -122.197109)"
MOTOR VEHICLE THEFT	12/19/2018 08:30:00 PM	18-063976	VEHICLE THEFT - AUTO	08X	3000 BROADWAY	Oakland	CA	"3000 BROADWAY
Oakland, CA
(37.818822, -122.262056)"
THEFT/LARCENY	12/13/2018 07:00:00 PM	18-062965	BURGLARY-AUTO	07X	1000 32ND ST	Oakland	CA	"1000 32ND ST
Oakland, CA
(37.82306, -122.277962)"
THEFT/LARCENY	12/10/2018 06:40:00 PM	18-062407	BURGLARY-AUTO	31X	8300 OAKPORT ST	Oakland	CA	"8300 OAKPORT ST
Oakland, CA
(37.740751, -122.198347)"
MOTOR VEHICLE THEFT	11/30/2018 06:00:00 PM	18-060985	VEHICLE THEFT - AUTO	22X	3700 FRUITVALE AV	Oakland	CA	"3700 FRUITVALE AV
Oakland, CA
(37.802796, -122.215165)"
DRUGS/ALCOHOL VIOLATIONS	12/05/2018 11:43:00 AM	18-061461	POSSESS CONTROLLED SUBSTANCE	27Y	2100 SEMINARY AV	Oakland	CA	"2100 SEMINARY AV
Oakland, CA
(37.768308, -122.19497)"
ASSAULT	12/14/2018 09:57:00 PM	18-063110	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	34X	9400 PLYMOUTH ST	Oakland	CA	"9400 PLYMOUTH ST
Oakland, CA
(37.748388, -122.169079)"
ASSAULT	12/09/2018 07:55:00 PM	18-061978	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	08X	2200 TELEGRAPH AV	Oakland	CA	"2200 TELEGRAPH AV
Oakland, CA
(37.811582, -122.269056)"
ASSAULT	12/25/2018 12:32:00 PM	18-064815	BATTERY	06X	800 37TH ST	Oakland	CA	"800 37TH ST
Oakland, CA
(37.826709, -122.271901)"
VANDALISM	12/25/2018 12:18:00 AM	18-064727	VANDALISM [UNDER $1,000] (AMENDED)	32X	1300 102ND AV	Oakland	CA	"1300 102ND AV
Oakland, CA
(37.740329, -122.170066)"
BURGLARY	12/24/2018 09:46:00 PM	18-064613	BURGLARY-FORCIBLE ENTRY	29X	5800 WALNUT ST	Oakland	CA	"5800 WALNUT ST
Oakland, CA
(37.772463, -122.191169)"
ROBBERY	12/05/2018 08:49:00 PM	18-061440	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	26Y	8000 INTERNATIONAL BLVD	Oakland	CA	"8000 INTERNATIONAL BLVD
Oakland, CA
(37.756426, -122.181147)"
ROBBERY	12/20/2018 12:00:00 AM	18-063960	CARJACKING WITH KNIFE	31Y	200 MAKIN RD	Oakland	CA	"200 MAKIN RD
Oakland, CA
(37.734939, -122.194566)"
ASSAULT	12/24/2018 11:40:00 PM	18-064726	BATTERY	23X	1800 33RD AV	Oakland	CA	"1800 33RD AV
Oakland, CA
(37.781922, -122.222432)"
MOTOR VEHICLE THEFT	12/14/2018 03:22:00 AM	18-063061	VEHICLE THEFT - AUTO	08X	3200 KEMPTON AV	Oakland	CA	"3200 KEMPTON AV
Oakland, CA
(37.818626, -122.257572)"
VANDALISM	12/09/2018 09:00:00 PM	18-062133	VANDALISM	04X	1700 BRUSH ST	Oakland	CA	"1700 BRUSH ST
Oakland, CA
(37.809178, -122.277099)"
DRUGS/ALCOHOL VIOLATIONS	12/06/2018 10:00:00 AM	18-061531	POSSESS CONTROLLED SUBSTANCE	30Y	2600 73RD AV	Oakland	CA	"2600 73RD AV
Oakland, CA
(37.766901, -122.175421)"
ASSAULT	12/24/2018 02:50:00 PM	18-064686	BATTERY	11X	700 60TH ST	Oakland	CA	"700 60TH ST
Oakland, CA
(37.845474, -122.26834)"
MOTOR VEHICLE THEFT	12/19/2018 10:00:00 AM	18-063970	VEHICLE THEFT - AUTO	33X	1300 95TH AV	Oakland	CA	"1300 95TH AV
Oakland, CA
(37.745665, -122.17379)"
MOTOR VEHICLE THEFT	12/05/2018 07:35:00 AM	18-061302	VEHICLE THEFT - AUTO	30X	7000 ORRAL ST	Oakland	CA	"7000 ORRAL ST
Oakland, CA
(37.762472, -122.186215)"
MOTOR VEHICLE THEFT	12/18/2018 03:22:00 AM	18-063615	VEHICLE THEFT - AUTO	33X	9500 E ST	Oakland	CA	"9500 E ST
Oakland, CA
(37.743478, -122.178036)"
ROBBERY	12/14/2018 09:29:00 PM	18-063107	ATTEMPTED ROBBERY-FIREARM	19X	300 E 12TH ST	Oakland	CA	"300 E 12TH ST
Oakland, CA
(37.796574, -122.256491)"
THEFT/LARCENY	12/22/2018 03:47:00 PM	18-064390	THEFT	15X	200 E 18TH ST	Oakland	CA	"200 E 18TH ST
Oakland, CA
(37.800222, -122.253307)"
ASSAULT	12/05/2018 07:30:00 PM	18-061431	BATTERY	08X	400 38TH ST	Oakland	CA	"400 38TH ST
Oakland, CA
(37.826509, -122.260286)"
THEFT/LARCENY	12/10/2018 12:30:00 PM	18-062468	THEFT	02Y	1200 CAMPBELL ST	Oakland	CA	"1200 CAMPBELL ST
Oakland, CA
(37.810681, -122.296284)"
ASSAULT	12/05/2018 06:15:00 PM	18-061483	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	03X	800 OAK ST	Oakland	CA	"800 OAK ST
Oakland, CA
(37.797243, -122.265267)"
ROBBERY	12/20/2018 12:00:00 AM	18-063954	ROBBERY-FIREARM	18Y	1900 E 23RD ST	Oakland	CA	"1900 E 23RD ST
Oakland, CA
(37.792881, -122.234572)"
MOTOR VEHICLE THEFT	12/22/2018 01:30:00 AM	18-064335	VEHICLE THEFT - AUTO	17Y	2200 13TH AV	Oakland	CA	"2200 13TH AV
Oakland, CA
(37.795216, -122.239694)"
ASSAULT	12/24/2018 09:22:00 PM	18-064720	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	10Y	800 47TH ST	Oakland	CA	"800 47TH ST
Oakland, CA
(37.835377, -122.269547)"
BURGLARY	12/18/2018 09:00:00 AM	18-063827	BURGLARY-FORCIBLE ENTRY	22Y	3600 MIDVALE AV	Oakland	CA	"3600 MIDVALE AV
Oakland, CA
(37.794346, -122.201261)"
HOMICIDE	12/23/2018 09:43:00 PM	18-064564	MURDER	04X	2100 FRANKLIN ST	Oakland	CA	"2100 FRANKLIN ST
Oakland, CA
(37.810619, -122.26661)"
MOTOR VEHICLE THEFT	12/05/2018 10:00:00 PM	18-061489	VEHICLE THEFT - AUTO	22Y	2900 CARMEL ST	Oakland	CA	"2900 CARMEL ST
Oakland, CA
(37.801332, -122.203206)"
BURGLARY	12/14/2018 11:38:00 PM	18-063125	BURGLARY-FORCIBLE ENTRY	15X	300 FOOTHILL BLVD	Oakland	CA	"300 FOOTHILL BLVD
Oakland, CA
(37.798539, -122.25365)"
BURGLARY	12/24/2018 10:45:00 AM	18-064710	BURGLARY-FORCIBLE ENTRY	22Y	2900 CALIFORNIA ST	Oakland	CA	"2900 CALIFORNIA ST
Oakland, CA
(37.800687, -122.20441)"
ASSAULT	12/18/2018 10:56:00 PM	18-063771	ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER	28X	3100 KINGSLAND AV	Oakland	CA	"3100 KINGSLAND AV
Oakland, CA
(37.781107, -122.194362)"
MOTOR VEHICLE THEFT	12/14/2018 10:48:00 PM	18-063114	VEHICLE THEFT - AUTO	32Y	9900 MACARTHUR BLVD	Oakland	CA	"9900 MACARTHUR BLVD
Oakland, CA
(37.747372, -122.157196)"
ASSAULT	12/05/2018 07:25:00 PM	18-061433	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	20X	2700 INTERNATIONAL BLVD	Oakland	CA	"2700 INTERNATIONAL BLVD
Oakland, CA
(37.780634, -122.231243)"
THEFT/LARCENY	12/19/2018 08:30:00 AM	18-063952	BURGLARY-AUTO	03Y	500 7TH ST	Oakland	CA	"500 7TH ST
Oakland, CA
(37.799987, -122.275417)"
VANDALISM	12/24/2018 06:15:00 PM	18-064700	VANDALISM	24Y	3600 BROOKDALE AV	Oakland	CA	"3600 BROOKDALE AV
Oakland, CA
(37.786944, -122.209205)"
VANDALISM	12/09/2018 01:30:00 PM	18-062178	VANDALISM	27Y	1600 57TH AV	Oakland	CA	"1600 57TH AV
Oakland, CA
(37.767503, -122.199687)"
ASSAULT	12/06/2018 05:21:00 AM	18-061498	BATTERY	23X	1600 35TH AV	Oakland	CA	"1600 35TH AV
Oakland, CA
(37.779128, -122.221046)"
ASSAULT	12/19/2018 03:54:00 PM	18-063903	BATTERY	09X	200 W MACARTHUR BLVD	Oakland	CA	"200 W MACARTHUR BLVD
Oakland, CA
(37.822651, -122.255684)"
